index,N,P,K,temperature,humidity,ph,rainfall,label
332,40.0,73.0,20.0,21.59343016,20.31871249,5.811314232,61.13872036,kidneybeans
333,9.0,77.0,17.0,20.12373284,24.45202552,5.783425416,106.158201,kidneybeans
334,1.0,62.0,23.0,15.43546065,18.37477907,5.607808432,139.0302034,kidneybeans
335,33.0,59.0,22.0,22.64236876,21.59396123,5.946999529,122.3886015,kidneybeans
336,23.0,59.0,19.0,21.98560799,24.87304788,5.852046999,129.5650601,kidneybeans
337,6.0,62.0,22.0,20.53052663,18.09224048,5.824090984,120.4509288,kidneybeans
338,25.0,63.0,20.0,15.78601387,21.14544088,5.502999119,95.17028129,kidneybeans
339,7.0,79.0,23.0,19.6365349,19.68751084,5.821649914,96.65888933,kidneybeans
340,8.0,72.0,17.0,20.57341244,19.7520218,5.711439256,87.87869161,kidneybeans
341,27.0,64.0,15.0,20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans
342,28.0,66.0,23.0,21.53989176,24.25386207,5.99616119,120.6913038,kidneybeans
343,32.0,57.0,18.0,15.53834801,23.75560241,5.695422863,107.3850593,kidneybeans
344,27.0,56.0,22.0,19.91853092,20.70099804,5.833010958,108.6434544,kidneybeans
345,17.0,77.0,24.0,20.76952209,18.93146941,5.568456899,109.0193712,kidneybeans
346,0.0,65.0,15.0,23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans
347,13.0,72.0,21.0,24.32116642,21.0278674,5.821194486,60.27552528,kidneybeans
348,34.0,60.0,23.0,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans
349,9.0,80.0,19.0,21.80619564,18.57086554,5.945465949,125.0972687,kidneybeans
350,11.0,72.0,20.0,19.52226241,24.92607153,5.951177452,113.334026,kidneybeans
351,3.0,67.0,24.0,17.00067625,19.90790546,5.520880014,103.2926407,kidneybeans
352,35.0,69.0,23.0,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans
353,3.0,77.0,25.0,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans
354,23.0,62.0,19.0,16.51783455,20.4555596,5.609435128,98.77794225,kidneybeans
355,22.0,71.0,17.0,18.15300153,19.38602098,5.509295379,107.6907964,kidneybeans
356,31.0,79.0,25.0,23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans
357,34.0,59.0,18.0,23.38002569,21.98879437,5.744117663,87.66898664,kidneybeans
358,12.0,63.0,17.0,18.358923,19.37703396,5.717143397,138.414764,kidneybeans
359,27.0,56.0,20.0,19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans
360,7.0,63.0,24.0,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans
361,24.0,67.0,22.0,20.120043,22.89845607,5.618844277,104.6252153,kidneybeans
362,11.0,71.0,24.0,21.14011423,22.7182355,5.606620346,141.6056722,kidneybeans
363,37.0,74.0,15.0,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans
364,25.0,76.0,24.0,15.33042636,24.91506728,5.56503533,135.3315583,kidneybeans
365,34.0,66.0,17.0,18.81097271,21.27833035,5.889614577,125.084915,kidneybeans
366,20.0,69.0,15.0,23.44260668,22.77255917,5.934136378,107.4137246,kidneybeans
367,37.0,65.0,16.0,22.8352024,18.97267518,5.683548308,63.59276673,kidneybeans
368,18.0,74.0,15.0,24.9035819,22.27512704,5.70836603,146.4727237,kidneybeans
369,4.0,67.0,25.0,23.78709569,24.35679348,5.948164454,119.6404412,kidneybeans
370,37.0,56.0,25.0,22.05592283,19.60379304,5.774755144,126.7265372,kidneybeans
371,5.0,59.0,15.0,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans
372,11.0,61.0,21.0,18.62328774,23.02410338,5.532100554,135.3378033,kidneybeans
373,22.0,80.0,20.0,23.00884744,18.86880997,5.669560726,100.118612,kidneybeans
374,12.0,61.0,19.0,19.33162606,24.13995025,5.655726817,68.51253427,kidneybeans
375,5.0,74.0,21.0,16.24469193,21.35793891,5.591704014,66.97053257,kidneybeans
376,27.0,69.0,22.0,17.91652287,24.90814655,5.932323085,69.14681022,kidneybeans
377,31.0,75.0,18.0,15.46789263,21.43780702,5.824208309,88.88796102,kidneybeans
378,36.0,68.0,20.0,17.06104474,23.77201471,5.86442953,81.83420522,kidneybeans
379,5.0,65.0,16.0,21.32776028,18.48522915,5.866744372,109.1013261,kidneybeans
380,32.0,79.0,15.0,23.90910104,20.74619325,5.706198621,81.60211243,kidneybeans
381,11.0,78.0,22.0,23.89756791,22.74378977,5.940546818,112.6616435,kidneybeans
382,0.0,55.0,22.0,22.98666928,20.57940608,5.916779289,143.8584938,kidneybeans
383,14.0,59.0,15.0,21.35135729,22.91244883,5.779090476,146.4548645,kidneybeans
384,29.0,68.0,23.0,24.1638445,19.27907819,5.82738029,116.7324324,kidneybeans
385,32.0,68.0,19.0,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans
386,17.0,64.0,17.0,21.02213209,24.93896255,5.662699104,124.6118471,kidneybeans
387,13.0,69.0,19.0,17.30844532,20.01730914,5.86390397,115.199245,kidneybeans
388,14.0,67.0,22.0,23.82576704,24.75485098,5.624690248,84.64143632,kidneybeans
389,9.0,69.0,20.0,19.30607278,23.96362799,5.591560999,129.3449326,kidneybeans
390,20.0,73.0,22.0,16.03768615,22.33195853,5.976312538,130.3900798,kidneybeans
391,40.0,78.0,20.0,19.18572809,20.83398341,5.669236258,80.15293435,kidneybeans
392,27.0,72.0,23.0,19.92889503,21.79992115,5.961934481,64.02640797,kidneybeans
393,14.0,67.0,15.0,19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans
394,7.0,56.0,18.0,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans
395,27.0,65.0,18.0,20.10993761,23.22323766,5.59503163,73.36386477,kidneybeans
396,30.0,63.0,16.0,23.60506572,21.90539577,5.525904526,100.5978728,kidneybeans
397,37.0,70.0,25.0,19.73136909,24.89487354,5.819403771,84.06354115,kidneybeans
398,27.0,63.0,19.0,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans
399,22.0,60.0,24.0,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans
400,3.0,72.0,24.0,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas
401,40.0,59.0,23.0,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas
402,33.0,73.0,23.0,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas
403,27.0,57.0,24.0,27.33534897,43.35795962,6.09186275,142.3303677,pigeonpeas
404,10.0,79.0,18.0,21.0643684,55.46985938,5.624731338,184.6226709,pigeonpeas
405,30.0,75.0,25.0,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas
406,40.0,70.0,20.0,31.80130272,45.03186173,5.623490043,147.0361442,pigeonpeas
407,38.0,55.0,19.0,33.18184225,38.23184742,5.864623352,198.8298806,pigeonpeas
408,35.0,58.0,20.0,29.38538562,63.47742011,5.761702519,90.05422663,pigeonpeas
409,38.0,61.0,21.0,30.27374995,67.38680755,4.696518678,127.7767134,pigeonpeas
410,33.0,58.0,24.0,35.45790488,68.75810535,5.269504214,108.6333046,pigeonpeas
411,16.0,56.0,17.0,33.80020039,40.03262418,7.445444883,176.6165894,pigeonpeas
412,31.0,72.0,17.0,28.69180475,49.47225353,5.833031708,96.36222901,pigeonpeas
413,16.0,80.0,20.0,31.24021696,56.67369054,7.339320929,122.0146733,pigeonpeas
414,27.0,72.0,17.0,28.98039357,57.23265151,6.347929353,120.7435664,pigeonpeas
415,40.0,62.0,19.0,27.32198928,34.13737127,4.697750704,96.51524028,pigeonpeas
416,18.0,58.0,16.0,21.47607807,38.80023714,4.962661422,180.382234,pigeonpeas
417,3.0,68.0,16.0,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas
418,26.0,67.0,24.0,36.97794384,37.73992903,5.642813116,161.4812963,pigeonpeas
419,16.0,70.0,20.0,24.80467592,40.1242747,5.6093956,121.5639121,pigeonpeas
420,24.0,63.0,19.0,19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas
421,9.0,76.0,25.0,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas
422,16.0,55.0,19.0,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas
423,28.0,75.0,21.0,24.7741949,50.54621094,6.007508163,114.2821387,pigeonpeas
424,16.0,71.0,24.0,18.33124824,38.40975482,4.946369874,139.6483317,pigeonpeas
425,24.0,70.0,21.0,19.14729038,45.3733757,5.517208078,132.7748215,pigeonpeas
426,38.0,72.0,21.0,28.23416057,49.4421345,5.902103172,186.5008581,pigeonpeas
427,9.0,66.0,21.0,30.11812084,34.13307843,5.719889876,157.0858232,pigeonpeas
428,34.0,56.0,17.0,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas
429,1.0,76.0,19.0,24.18553163,46.68746847,6.669529416,177.3377996,pigeonpeas
430,6.0,69.0,19.0,26.88630675,41.69617915,4.750929218,94.46748008,pigeonpeas
431,26.0,73.0,21.0,31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas
432,27.0,61.0,18.0,33.30711818,67.07780816,5.266227032,108.5090168,pigeonpeas
433,27.0,71.0,23.0,23.45379018,46.48714759,7.10959773,150.8712202,pigeonpeas
434,36.0,61.0,21.0,34.53823889,39.04468913,5.617008201,168.5948318,pigeonpeas
435,17.0,73.0,18.0,19.50112224,34.51086611,5.632353113,197.3752649,pigeonpeas
436,26.0,72.0,22.0,28.76794904,37.57792132,4.674941549,91.72084869,pigeonpeas
437,17.0,64.0,16.0,30.97758716,32.24914235,7.161797643,180.716828,pigeonpeas
438,14.0,74.0,19.0,18.39759147,36.82639309,6.624966131,93.12330644,pigeonpeas
439,39.0,60.0,15.0,35.09357419,30.98685456,5.004074624,116.9106908,pigeonpeas
440,6.0,66.0,15.0,34.93174223,30.40046769,6.345806011,159.2649827,pigeonpeas
441,8.0,59.0,18.0,29.50523036,35.72032498,6.216814453,187.8961851,pigeonpeas
442,2.0,67.0,18.0,34.51934775,47.52980027,5.921666758,129.0064612,pigeonpeas
443,1.0,76.0,17.0,28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas
444,16.0,73.0,19.0,18.41645629,34.80541039,4.684079249,163.2747473,pigeonpeas
445,23.0,75.0,25.0,31.07508973,47.19847683,7.077170002,91.31256412,pigeonpeas
446,32.0,70.0,20.0,20.89342749,46.24856523,6.208843215,195.5697875,pigeonpeas
447,28.0,59.0,22.0,30.90607799,52.79913039,7.05181629,170.9919828,pigeonpeas
448,5.0,62.0,23.0,27.9348279,66.45457122,4.722222454,145.3728801,pigeonpeas
449,36.0,67.0,25.0,35.95176642,36.52780776,6.418062652,136.0456753,pigeonpeas
450,1.0,66.0,23.0,19.54317155,56.92831399,4.803564468,173.1686574,pigeonpeas
451,24.0,73.0,20.0,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas
452,17.0,67.0,18.0,31.2192752,56.46868874,5.611510977,129.2028653,pigeonpeas
453,5.0,55.0,18.0,33.50876355,45.70976142,7.322097972,126.6738117,pigeonpeas
454,5.0,56.0,24.0,24.80710166,45.01110015,5.023115055,188.4928637,pigeonpeas
455,37.0,77.0,17.0,36.20970524,31.94550613,5.617122801,191.0658531,pigeonpeas
456,13.0,73.0,20.0,30.50420876,35.48885969,5.391560418,162.5927723,pigeonpeas
457,6.0,63.0,23.0,26.01630259,49.94704718,5.906596905,160.3337447,pigeonpeas
458,16.0,77.0,22.0,31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas
459,25.0,64.0,20.0,33.15122581,32.45974539,4.807776749,105.0380275,pigeonpeas
460,34.0,75.0,24.0,23.50222822,51.29019509,4.760038039,192.3023991,pigeonpeas
461,20.0,77.0,23.0,34.87248659,38.83786012,5.180271502,148.2502786,pigeonpeas
462,35.0,80.0,25.0,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas
463,14.0,75.0,24.0,24.54757829,57.3414485,6.436160044,118.3606557,pigeonpeas
464,36.0,80.0,21.0,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas
465,7.0,77.0,18.0,20.5591255,60.54880693,6.655918078,191.0895109,pigeonpeas
466,29.0,78.0,25.0,19.95991719,59.33157782,5.982854523,195.787103,pigeonpeas
467,30.0,60.0,21.0,28.87667593,62.4901206,5.457871273,182.2688175,pigeonpeas
468,20.0,74.0,16.0,36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas
469,19.0,57.0,23.0,23.6734328,47.2879691,7.342409555,141.1250722,pigeonpeas
470,3.0,60.0,19.0,25.74679443,40.7192594,4.820788186,100.7791633,pigeonpeas
471,5.0,77.0,19.0,31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas
472,5.0,68.0,20.0,18.72987676,61.33186249,5.001038726,139.8710041,pigeonpeas
473,37.0,73.0,21.0,29.50304807,63.46513414,5.560224583,189.5208915,pigeonpeas
474,9.0,59.0,24.0,20.43517772,39.37252634,4.747352458,137.2279662,pigeonpeas
475,20.0,72.0,15.0,36.00415838,56.01334416,7.313517308,134.8596466,pigeonpeas
476,31.0,56.0,23.0,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas
477,0.0,70.0,21.0,36.30049702,56.03021253,4.672437054,101.6073988,pigeonpeas
478,21.0,74.0,15.0,29.49096726,67.10604388,6.471862118,153.2504506,pigeonpeas
479,13.0,67.0,18.0,30.5753044,34.75591197,5.384762927,177.5764304,pigeonpeas
480,27.0,74.0,20.0,24.69487673,59.96669215,5.859813416,91.95792434,pigeonpeas
481,29.0,72.0,24.0,23.17409556,36.67847052,6.962386495,162.5931264,pigeonpeas
482,5.0,68.0,20.0,19.04380471,33.10695144,6.12166671,155.3705624,pigeonpeas
483,39.0,57.0,19.0,29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas
484,22.0,62.0,16.0,34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas
485,18.0,55.0,23.0,21.9989826,56.31006755,6.98571967,136.8274312,pigeonpeas
486,39.0,77.0,21.0,22.99774444,60.24218572,4.603563116,159.689339,pigeonpeas
487,13.0,75.0,20.0,30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas
488,27.0,71.0,24.0,31.46417866,48.17631461,7.064973419,165.405354,pigeonpeas
489,26.0,64.0,22.0,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas
490,23.0,55.0,16.0,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas
491,4.0,69.0,19.0,19.25100056,47.70351758,5.374358869,149.063196,pigeonpeas
492,20.0,67.0,19.0,19.24462755,50.54495302,5.671419084,180.6465282,pigeonpeas
493,7.0,74.0,17.0,22.47253208,62.56532471,5.667419697,96.74706956,pigeonpeas
494,17.0,64.0,18.0,36.75087487,58.25799145,6.07938452,124.6028153,pigeonpeas
495,35.0,71.0,17.0,29.89286629,66.35375127,6.931924963,198.1403003,pigeonpeas
496,11.0,72.0,22.0,29.37735586,44.82294584,6.842744374,172.40168,pigeonpeas
497,20.0,60.0,22.0,29.65052947,42.89833235,6.876572503,186.9226052,pigeonpeas
498,10.0,71.0,18.0,19.54284889,66.34777265,6.151029296,173.1106982,pigeonpeas
499,33.0,61.0,24.0,20.04611791,48.93905624,4.567446499,122.4564203,pigeonpeas
500,3.0,49.0,18.0,27.91095209,64.70930606,3.692863601,32.67891866,mothbeans
501,22.0,59.0,23.0,27.32220619,51.27868781,4.371745575,36.5037914,mothbeans
502,36.0,58.0,25.0,28.66024187,59.3189118,8.399135958,36.92629678,mothbeans
503,4.0,43.0,18.0,29.02955344,61.09387478,8.840656256,72.98016599,mothbeans
504,29.0,54.0,16.0,27.78031515,54.65030015,8.153022903,32.05025323,mothbeans
505,32.0,43.0,22.0,31.99928579,54.1077461,5.270749441,71.6266696,mothbeans
506,14.0,55.0,15.0,27.33580911,55.27755933,8.050304395,73.44775287,mothbeans
507,5.0,35.0,20.0,28.92952635,53.57014709,9.679240873,66.35634104,mothbeans
508,25.0,57.0,24.0,27.65472156,58.59986279,6.974978386,36.94255012,mothbeans
509,11.0,53.0,24.0,28.52396666,55.77264351,7.39389918,61.32935611,mothbeans
510,40.0,49.0,17.0,31.02215872,45.89239456,6.68727523,53.56783314,mothbeans
511,38.0,56.0,25.0,25.74095321,45.38497051,7.88118645,67.43488235,mothbeans
512,27.0,43.0,23.0,31.70447482,56.85420099,5.875333778,44.94317432,mothbeans
513,24.0,38.0,22.0,24.47876451,58.51663927,8.202706015,34.96933295,mothbeans
514,23.0,45.0,21.0,31.46511256,51.79939437,8.985348193,74.44330654,mothbeans
515,29.0,57.0,20.0,25.60973447,50.7330069,5.87707519,53.39249517,mothbeans
516,31.0,35.0,23.0,30.30260453,47.18283631,7.707595055,68.04039813,mothbeans
517,0.0,55.0,25.0,28.17489437,43.6672299,4.524171562,45.78172762,mothbeans
518,7.0,45.0,22.0,25.50634557,44.8302551,9.926212291,74.32635105,mothbeans
519,17.0,58.0,25.0,31.12896766,43.58788762,6.455592696,32.76742894,mothbeans
520,11.0,44.0,17.0,26.34043268,55.59160391,8.016210782,35.1051197,mothbeans
521,22.0,49.0,22.0,28.23494706,61.5620517,3.71105919,72.66666443,mothbeans
522,9.0,51.0,19.0,27.04453473,49.32609633,5.49091063,48.25207759,mothbeans
523,28.0,48.0,15.0,25.16125354,55.25435777,9.254089438,40.89732789,mothbeans
524,26.0,50.0,19.0,27.3179125,51.66921088,6.005242945,32.55919573,mothbeans
525,36.0,56.0,20.0,25.4123765,49.66474269,7.437078236,31.87416982,mothbeans
526,8.0,60.0,18.0,31.21629982,46.01868196,3.808429173,53.1205277,mothbeans
527,24.0,37.0,21.0,30.573999,58.22686794,5.818219385,62.74803826,mothbeans
528,22.0,43.0,24.0,25.42517036,53.2208266,4.52363558,46.19374559,mothbeans
529,36.0,43.0,24.0,27.09400578,43.65305437,3.510404312,41.53749535,mothbeans
530,22.0,44.0,24.0,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans
531,17.0,43.0,22.0,30.06142622,45.90067655,5.498340808,41.0550915,mothbeans
532,8.0,45.0,15.0,28.09568993,60.9835384,4.61136408,33.84110759,mothbeans
533,7.0,56.0,23.0,26.33908791,40.00933429,5.545219232,55.50429227,mothbeans
534,36.0,57.0,16.0,28.61409059,57.14218792,8.292875734,57.02891698,mothbeans
535,11.0,45.0,19.0,28.70012137,44.359648,3.828031463,44.11622138,mothbeans
536,6.0,36.0,22.0,24.21610338,59.79236306,8.869532817,42.24783476,mothbeans
537,17.0,57.0,20.0,28.50677929,45.20094476,3.793575185,66.1761456,mothbeans
538,4.0,47.0,20.0,25.97948991,64.95585424,4.193189124,72.19245835,mothbeans
539,9.0,49.0,16.0,30.88482722,41.36561835,7.661537348,55.053805,mothbeans
540,25.0,51.0,24.0,25.5042419,61.66852372,9.392694614,65.07981523,mothbeans
541,36.0,44.0,21.0,25.12528913,51.33189406,4.516154055,38.48678973,mothbeans
542,21.0,38.0,20.0,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans
543,37.0,57.0,20.0,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans
544,32.0,48.0,18.0,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans
545,29.0,44.0,20.0,30.04132304,63.56222995,8.620107545,31.83192392,mothbeans
546,25.0,51.0,18.0,27.77799528,54.82130787,9.45949344,50.28438729,mothbeans
547,10.0,44.0,24.0,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans
548,23.0,35.0,18.0,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans
549,9.0,60.0,23.0,31.96987867,57.17377029,6.276004336,64.25520357,mothbeans
550,3.0,58.0,21.0,25.36140526,46.82652785,9.160691747,55.60523179,mothbeans
551,22.0,42.0,22.0,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans
552,12.0,39.0,21.0,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans
553,39.0,36.0,22.0,29.34317422,60.50320928,9.072011412,34.03335472,mothbeans
554,32.0,41.0,16.0,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans
555,30.0,41.0,15.0,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans
556,19.0,36.0,22.0,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans
557,4.0,46.0,15.0,31.01274943,62.40392519,3.504752314,63.77192383,mothbeans
558,21.0,39.0,20.0,27.06179658,52.3003173,7.388007483,60.74583498,mothbeans
559,35.0,57.0,25.0,27.0956288,42.26206161,8.340398059,71.1271039,mothbeans
560,22.0,55.0,24.0,28.56800579,57.30636014,8.66077954,64.53027638,mothbeans
561,35.0,51.0,17.0,28.79929247,49.84213387,3.558822825,40.85534718,mothbeans
562,17.0,56.0,17.0,27.94293692,45.41393636,5.9565851,69.66289997,mothbeans
563,28.0,57.0,17.0,30.47757686,61.58245338,9.416003106,61.86633917,mothbeans
564,22.0,36.0,16.0,30.58139475,50.77148138,8.18422855,64.58559639,mothbeans
565,11.0,41.0,19.0,26.85911286,41.81420849,5.131779302,44.13827124,mothbeans
566,38.0,38.0,18.0,26.31051759,61.18749126,6.294130313,35.73403813,mothbeans
567,23.0,37.0,24.0,28.77833449,44.2252605,7.991902443,33.95825723,mothbeans
568,25.0,35.0,20.0,28.90245417,43.35365671,8.923095695,71.90018566,mothbeans
569,40.0,45.0,20.0,29.37687468,57.69622912,6.878498176,38.34303462,mothbeans
570,23.0,58.0,19.0,24.17093241,58.25204566,5.243634849,59.18953429,mothbeans
571,2.0,56.0,23.0,26.65333029,59.79023382,7.550090941,36.91852635,mothbeans
572,3.0,56.0,17.0,28.19912143,53.50567601,8.709291688,52.13580529,mothbeans
573,26.0,51.0,25.0,28.76488954,52.62741529,7.792508068,55.21606732,mothbeans
574,39.0,42.0,20.0,29.3499706,61.25353851,8.055908858,40.82840673,mothbeans
575,27.0,59.0,20.0,28.00937423,52.60950014,4.397698806,36.01203025,mothbeans
576,24.0,45.0,19.0,26.85851927,48.8246387,5.952384957,34.7426459,mothbeans
577,7.0,40.0,17.0,31.2123945,40.92604945,8.532078733,53.78769958,mothbeans
578,15.0,45.0,23.0,24.20422636,61.43378674,7.224193642,46.0203959,mothbeans
579,26.0,52.0,23.0,29.98835437,49.60384796,4.931890506,52.92929636,mothbeans
580,20.0,45.0,16.0,29.93964907,54.61813464,4.626212446,45.43669946,mothbeans
581,34.0,54.0,24.0,31.2119298,41.55934359,5.026003659,68.80141783,mothbeans
582,19.0,51.0,25.0,26.80474415,48.23991436,3.5253661,43.87801983,mothbeans
583,29.0,41.0,21.0,31.49398069,62.84916863,8.86979671,64.56807592,mothbeans
584,20.0,50.0,22.0,30.99694676,46.42693735,9.406887533,38.31597852,mothbeans
585,11.0,40.0,23.0,29.61253065,63.04749127,5.80428611,50.1978269,mothbeans
586,15.0,54.0,15.0,29.97604322,57.03184356,8.35495812,44.86052932,mothbeans
587,35.0,55.0,22.0,30.88883074,52.62696801,8.634929739,55.51932414,mothbeans
588,9.0,59.0,25.0,30.39321309,60.16299493,7.699200949,35.37493212,mothbeans
589,40.0,45.0,18.0,30.43683729,55.20522037,5.261285926,30.92014047,mothbeans
590,35.0,38.0,19.0,25.32688786,63.18180319,9.112771682,32.71129281,mothbeans
